episode,layer,grad_mean,grad_std
268,fc1.weight,-0.00012043168680975214,0.001336449757218361
268,fc1.bias,-0.0004492551670409739,0.0014709961833432317
268,fc2.weight,-8.228836668422446e-05,0.0004814868443645537
268,fc2.bias,-0.00038709116051904857,0.0013648889726027846
268,fc3.weight,-9.211987344315276e-05,0.0004681692225858569
268,fc3.bias,-0.0011107400059700012,0.00308840349316597
268,fc4.weight,-0.0013751524966210127,0.003848081221804023
268,fc4.bias,-0.014640300534665585,0.02128974162042141
269,fc1.weight,-0.00010177390504395589,0.003007598454132676
269,fc1.bias,-0.0004441473283804953,0.0031886263750493526
269,fc2.weight,-0.00011525295121828094,0.0006483675679191947
269,fc2.bias,-0.000650374626275152,0.0018676241161301732
269,fc3.weight,-7.828852540114895e-05,0.0003765510336961597
269,fc3.bias,-0.0015881686704233289,0.002792995423078537
269,fc4.weight,-0.000880396575666964,0.003292862558737397
269,fc4.bias,-0.01137746125459671,0.019614700227975845
270,fc1.weight,4.0721446566749364e-05,0.0020647356286644936
270,fc1.bias,-2.3819919078960083e-05,0.0013947493862360716
270,fc2.weight,2.335575800316292e-06,0.0004511452279984951
270,fc2.bias,-1.1162590453750454e-05,0.0011401836527511477
270,fc3.weight,-2.012980439758394e-05,0.00027941548614762723
270,fc3.bias,-0.00011347421968821436,0.0017768503166735172
270,fc4.weight,-0.0003549571556504816,0.003750914242118597
270,fc4.bias,0.0002277800813317299,0.020190659910440445
271,fc1.weight,-0.00022567484120372683,0.0025258613750338554
271,fc1.bias,-0.0005622358876280487,0.0025376512203365564
271,fc2.weight,-0.00011896375508513302,0.0007080255309119821
271,fc2.bias,-0.0005668266676366329,0.0018631366547197104
271,fc3.weight,-7.64152646297589e-05,0.00038212412619031966
271,fc3.bias,-0.0013677190290763974,0.002730338601395488
271,fc4.weight,-0.0011390771251171827,0.0031358201522380114
271,fc4.bias,-0.016083810478448868,0.013344207778573036
272,fc1.weight,0.0001658135006437078,0.002386444015428424
272,fc1.bias,0.0003451854281593114,0.00214516487903893
272,fc2.weight,8.498412353219464e-05,0.00044053082820028067
272,fc2.bias,0.00037309672916308045,0.0012330410536378622
272,fc3.weight,6.294008926488459e-05,0.00032104714773595333
272,fc3.bias,0.0008292043930850923,0.0015864812303334475
272,fc4.weight,0.0010150732705369592,0.0028742398135364056
272,fc4.bias,0.006530771963298321,0.01000937633216381
273,fc1.weight,5.398366556619294e-05,0.0008445307030342519
273,fc1.bias,0.00020959819084964693,0.0010884449584409595
273,fc2.weight,3.8427981053246185e-05,0.0002357057383051142
273,fc2.bias,0.00016731492360122502,0.0006900345906615257
273,fc3.weight,3.2937616197159514e-05,0.00020893241162411869
273,fc3.bias,0.000368779175914824,0.001144729321822524
273,fc4.weight,0.00044246308971196413,0.0023047104477882385
273,fc4.bias,0.0014107748866081238,0.010528093203902245
274,fc1.weight,0.00014676142018288374,0.0017027022549882531
274,fc1.bias,0.00026179529959335923,0.0018549403175711632
274,fc2.weight,6.764931299585442e-07,0.00041282884194515646
274,fc2.bias,3.6033718060934916e-05,0.001185865025036037
274,fc3.weight,9.321751349489205e-06,0.00024855518131516874
274,fc3.bias,0.0004192640772089362,0.0017480554524809122
274,fc4.weight,9.726620191941038e-05,0.002484208671376109
274,fc4.bias,0.005986871663480997,0.014539913274347782
275,fc1.weight,0.0003103793424088508,0.004366451874375343
275,fc1.bias,0.0005532153882086277,0.0028012695256620646
275,fc2.weight,0.00010668083268683404,0.0006350086187012494
275,fc2.bias,0.00040899711893871427,0.0017045740969479084
275,fc3.weight,5.742061330238357e-05,0.00041301993769593537
275,fc3.bias,0.0006582541391253471,0.0021300402004271746
275,fc4.weight,0.0005389063153415918,0.003343452699482441
275,fc4.bias,-0.002046443521976471,0.019289446994662285
276,fc1.weight,-5.000999954063445e-05,0.0013849041424691677
276,fc1.bias,-0.00020279327873140574,0.0015158860478550196
276,fc2.weight,-5.2079263696214184e-05,0.0002973572991322726
276,fc2.bias,-0.00024266945547424257,0.0008706709486432374
276,fc3.weight,-3.075307176914066e-05,0.00020771872368641198
276,fc3.bias,-0.0002875639183912426,0.0010063311783596873
276,fc4.weight,-0.0005432181642390788,0.0014823130331933498
276,fc4.bias,-0.002888625953346491,0.006954863201826811
277,fc1.weight,0.00012663405505008996,0.001089144847355783
277,fc1.bias,0.00046718496014364064,0.0014864976983517408
277,fc2.weight,3.746989386854693e-05,0.0004158750525675714
277,fc2.bias,0.00022975511092226952,0.0011632014065980911
277,fc3.weight,5.5013486417010427e-05,0.00030814812635071576
277,fc3.bias,0.0007139175431802869,0.001492707640863955
277,fc4.weight,0.00064034917159006,0.0031697198282927275
277,fc4.bias,0.006423517595976591,0.01092808973044157
278,fc1.weight,0.00020250269153621048,0.0026299646124243736
278,fc1.bias,0.0002530842903070152,0.00227336841635406
278,fc2.weight,5.8019377320306376e-05,0.000654861330986023
278,fc2.bias,0.0002811572630889714,0.0019078635377809405
278,fc3.weight,1.0676446436264087e-05,0.0005012208130210638
278,fc3.bias,2.3631333533558063e-05,0.0023398781195282936
278,fc4.weight,0.0006178602925501764,0.004977838136255741
278,fc4.bias,0.007308675907552242,0.014775813557207584
279,fc1.weight,-9.796917584026232e-05,0.0020534531213343143
279,fc1.bias,-0.00015938706928864121,0.001177869737148285
279,fc2.weight,-2.8042517442372628e-05,0.0002912383934017271
279,fc2.bias,-0.00011331681889714673,0.0007255283417180181
279,fc3.weight,-2.400053017481696e-05,0.0001866421807790175
279,fc3.bias,-0.0003861001168843359,0.0012650495627894998
279,fc4.weight,-0.00010523415403440595,0.0027721552178263664
279,fc4.bias,-0.0007506001275032759,0.018815089017152786
280,fc1.weight,-0.00019294455705676228,0.0033596623688936234
280,fc1.bias,-0.0004691273206844926,0.002674227813258767
280,fc2.weight,-0.00012741189857479185,0.0006000960129313171
280,fc2.bias,-0.0006346888258121908,0.0016771473456174135
280,fc3.weight,-8.67612543515861e-05,0.0003519947931636125
280,fc3.bias,-0.001373492763377726,0.002516168402507901
280,fc4.weight,-0.0015079212607815862,0.0028706376906484365
280,fc4.bias,-0.013350157998502254,0.007833695039153099
281,fc1.weight,0.00044326033093966544,0.006850938778370619
281,fc1.bias,0.001072381972335279,0.005768992938101292
281,fc2.weight,0.00028897629817947745,0.0014601013390347362
281,fc2.bias,0.0010861820774152875,0.0038463445380330086
281,fc3.weight,0.00016479523037560284,0.0010171323083341122
281,fc3.bias,0.001509319874458015,0.00462835980579257
281,fc4.weight,0.002696187002584338,0.00946072954684496
281,fc4.bias,0.009788664057850838,0.0397830456495285
282,fc1.weight,-5.3714327805209905e-05,0.0016537602059543133
282,fc1.bias,-0.00018890704086516052,0.001991687575355172
282,fc2.weight,-2.8696049412246794e-05,0.0003973709826823324
282,fc2.bias,-9.451965161133558e-05,0.001140781445428729
282,fc3.weight,-3.268092405050993e-05,0.000278303399682045
282,fc3.bias,-0.00041527714347466826,0.0016521401703357697
282,fc4.weight,-0.000479934795293957,0.002723491517826915
282,fc4.bias,-0.002922135405242443,0.01717091165482998
283,fc1.weight,-4.476199683267623e-05,0.0017629291396588087
283,fc1.bias,-0.00016313217929564416,0.0022742226719856262
283,fc2.weight,-5.875834176549688e-05,0.0004982665996067226
283,fc2.bias,-0.0003494432312436402,0.0015176283195614815
283,fc3.weight,-1.2762329788529314e-05,0.0002959769917652011
283,fc3.bias,-7.218860264401883e-05,0.0013567114947363734
283,fc4.weight,-0.0003366413002368063,0.0018685412360355258
283,fc4.bias,0.0007345554186031222,0.011786652728915215
284,fc1.weight,-0.00012757971126120538,0.001869675936177373
284,fc1.bias,-0.00027161577600054443,0.0018341012764722109
284,fc2.weight,1.5978137525962666e-05,0.0004167572478763759
284,fc2.bias,8.078508835751563e-05,0.001075660577043891
284,fc3.weight,9.722514704435525e-08,0.00023001088993623853
284,fc3.bias,-3.224235842935741e-05,0.001383873401209712
284,fc4.weight,-4.823765630135313e-05,0.001509512192569673
284,fc4.bias,-0.001891078776679933,0.015410162508487701
285,fc1.weight,-6.918211875017732e-05,0.004117211792618036
285,fc1.bias,-0.00032923551043495536,0.004146900959312916
285,fc2.weight,-4.6473651309497654e-05,0.0009975172579288483
285,fc2.bias,-0.0003387815086171031,0.0028845439665019512
285,fc3.weight,-2.4225237211794592e-05,0.0006760066607967019
285,fc3.bias,-0.00113363575655967,0.0032463562674820423
285,fc4.weight,0.00013491057325154543,0.0051915934309363365
285,fc4.bias,-0.013067210093140602,0.020212719216942787
286,fc1.weight,8.368070666620042e-06,0.0026660251896828413
286,fc1.bias,-5.891770706512034e-05,0.002085987012833357
286,fc2.weight,-1.0306539479643106e-05,0.0005199129227548838
286,fc2.bias,-5.4962201829766855e-05,0.0012414039811119437
286,fc3.weight,-2.141627192031592e-05,0.0003037247806787491
286,fc3.bias,-0.0005241978215053678,0.0016786940395832062
286,fc4.weight,-0.00029193394584581256,0.0029198031406849623
286,fc4.bias,-0.005981056019663811,0.010119425132870674
287,fc1.weight,6.46788757876493e-05,0.0016625914722681046
287,fc1.bias,0.00019505935779307038,0.002013957593590021
287,fc2.weight,6.589211261598393e-05,0.0003764552529901266
287,fc2.bias,0.00033039876143448055,0.0011731288395822048
287,fc3.weight,2.9228252969915047e-05,0.00019715243251994252
287,fc3.bias,0.00042432858026586473,0.0012804142897948623
287,fc4.weight,0.0004587018920574337,0.0016409014351665974
287,fc4.bias,0.0020175883546471596,0.00985401775687933
288,fc1.weight,1.753078095134697e-06,0.0009368695318698883
288,fc1.bias,6.181266508065164e-05,0.0007340863812714815
288,fc2.weight,1.6182044419110753e-05,0.00024344990379177034
288,fc2.bias,9.10510789253749e-05,0.0006377153913490474
288,fc3.weight,6.9781276579305995e-06,0.00016331388906110078
288,fc3.bias,0.0002600773295853287,0.001056263572536409
288,fc4.weight,0.00019030341354664415,0.0013578025391325355
288,fc4.bias,0.005810128059238195,0.00907331332564354
289,fc1.weight,-0.00024692484294064343,0.004907998256385326
289,fc1.bias,-0.0006190846906974912,0.003932864870876074
289,fc2.weight,-0.00013264978770166636,0.0008075480000115931
289,fc2.bias,-0.0006451149238273501,0.0023887960705906153
289,fc3.weight,-0.00010283472511218861,0.0004556762578431517
289,fc3.bias,-0.0017327747773379087,0.0037269825115799904
289,fc4.weight,-0.0014634336112067103,0.003843357553705573
289,fc4.bias,-0.019062595441937447,0.022117143496870995
290,fc1.weight,-4.6650761760247406e-06,0.0018980038585141301
290,fc1.bias,2.4433655198663473e-05,0.0013586286222562194
290,fc2.weight,8.056030651459878e-07,0.00041911876178346574
290,fc2.bias,4.397226803121157e-05,0.001086152158677578
290,fc3.weight,8.537536814401392e-06,0.0002447907463647425
290,fc3.bias,0.0002847795549314469,0.0015418758848682046
290,fc4.weight,0.0003351014165673405,0.0024960206355899572
290,fc4.bias,0.002890167059376836,0.012277443893253803
291,fc1.weight,-2.1270185243338346e-05,0.001177379279397428
291,fc1.bias,-1.9711886125151068e-05,0.0012183033395558596
291,fc2.weight,-1.0290085810993332e-05,0.0003408883640076965
291,fc2.bias,-4.708668348030187e-05,0.000976561161223799
291,fc3.weight,5.578658601734787e-06,0.00023306910588871688
291,fc3.bias,0.0001180337494588457,0.0015041299629956484
291,fc4.weight,-0.00014669366646558046,0.002455041976645589
291,fc4.bias,-0.002806419972330332,0.012340519577264786
292,fc1.weight,3.4319335100008175e-05,0.0020784700755029917
292,fc1.bias,3.89069682569243e-05,0.0020013684406876564
292,fc2.weight,1.7863576431409456e-05,0.0003636190085671842
292,fc2.bias,4.5224674977362156e-05,0.001079319859854877
292,fc3.weight,1.8441935026203282e-05,0.00020899598894175142
292,fc3.bias,6.0080474213464186e-05,0.0012122303014621139
292,fc4.weight,0.0002851347380783409,0.0015976754948496819
292,fc4.bias,0.0025177733041346073,0.011550640687346458
293,fc1.weight,-0.00011381808872101828,0.0016329217469319701
293,fc1.bias,-0.00029548219754360616,0.0017085487488657236
293,fc2.weight,-2.5391249437234364e-05,0.0004026996612083167
293,fc2.bias,-4.37284070358146e-05,0.0011314228177070618
293,fc3.weight,-1.3829129784426186e-05,0.00034079758916050196
293,fc3.bias,5.096387394587509e-05,0.0022945315577089787
293,fc4.weight,-0.0003720829263329506,0.0042243944481015205
293,fc4.bias,8.808227721601725e-05,0.02708030492067337
294,fc1.weight,-0.00011197499406989664,0.0025383541360497475
294,fc1.bias,-0.0003435885300859809,0.001841135323047638
294,fc2.weight,-4.522225208347663e-05,0.0003877377894241363
294,fc2.bias,-0.00021678523626178503,0.0009576777229085565
294,fc3.weight,-9.156041414826177e-06,0.000225711555685848
294,fc3.bias,-9.324528946308419e-05,0.0012070046504959464
294,fc4.weight,-0.0003351336345076561,0.0013236288214102387
294,fc4.bias,-0.0024484775494784117,0.009865887463092804
295,fc1.weight,-0.00013911865244153887,0.003932427614927292
295,fc1.bias,-0.0005001422250643373,0.00378090376034379
295,fc2.weight,-0.00013631964975502342,0.0007403097697533667
295,fc2.bias,-0.0006444777827709913,0.0022645206190645695
295,fc3.weight,-0.00010840144386747852,0.00043502208427526057
295,fc3.bias,-0.001948394812643528,0.003632086329162121
295,fc4.weight,-0.0015496504493057728,0.004129699431359768
295,fc4.bias,-0.02197365090250969,0.020383819937705994
296,fc1.weight,-5.9477577451616526e-05,0.001827044878154993
296,fc1.bias,-4.9784386646933854e-05,0.002198342001065612
296,fc2.weight,-3.113370985374786e-05,0.0005163891473785043
296,fc2.bias,-0.0001601546537131071,0.0017405367689207196
296,fc3.weight,-3.767056477954611e-05,0.00028021360049024224
296,fc3.bias,-0.00075763143831864,0.00177676510065794
296,fc4.weight,-0.00024319157819263637,0.0020979491528123617
296,fc4.bias,-0.00952576007694006,0.018105387687683105
297,fc1.weight,-1.2037941814924125e-05,0.001891203224658966
297,fc1.bias,-0.0001059216374414973,0.002142383251339197
297,fc2.weight,1.2323612281761598e-05,0.0005040529649704695
297,fc2.bias,-5.228525333222933e-05,0.001435316284187138
297,fc3.weight,-3.8077737372077536e-06,0.0003604778612498194
297,fc3.bias,-0.0002317711478099227,0.002016101498156786
297,fc4.weight,-8.50434007588774e-05,0.004109874367713928
297,fc4.bias,-0.0012903277529403567,0.021026769652962685
298,fc1.weight,0.0001914397143991664,0.002512326929718256
298,fc1.bias,0.00034937530290335417,0.0016215110663324594
298,fc2.weight,1.4680676031275652e-05,0.0003535102878231555
298,fc2.bias,6.79262520861812e-05,0.0010211807675659657
298,fc3.weight,4.310700205678586e-06,0.00017537093663122505
298,fc3.bias,0.00010392111289547756,0.0011305775260552764
298,fc4.weight,7.311455556191504e-05,0.001670012017711997
298,fc4.bias,-0.0009616425959393382,0.009273217059671879
299,fc1.weight,-1.780266029527411e-05,0.002049099886789918
299,fc1.bias,2.8217435101396404e-05,0.0017585871974006295
299,fc2.weight,6.17784678524913e-07,0.00040794009692035615
299,fc2.bias,-5.788259386463324e-06,0.0011436589993536472
299,fc3.weight,-3.1767271138960496e-05,0.00024920995929278433
299,fc3.bias,-0.0005867874133400619,0.0015910054789856076
299,fc4.weight,-0.00036481162533164024,0.0021885058376938105
299,fc4.bias,-0.005530958063900471,0.011702430434525013
300,fc1.weight,9.47968328546267e-06,0.0014578481204807758
300,fc1.bias,6.733132613589987e-05,0.0014631934463977814
300,fc2.weight,2.5629598894738592e-05,0.00038351514376699924
300,fc2.bias,0.00018876911781262606,0.0010739217977970839
300,fc3.weight,5.00829719385365e-06,0.0002640576276462525
300,fc3.bias,0.00046660180669277906,0.001817688811570406
300,fc4.weight,0.00024246616521850228,0.003000427968800068
300,fc4.bias,0.008749900385737419,0.012290535494685173
301,fc1.weight,-0.000391126552131027,0.00425438117235899
301,fc1.bias,-0.0008533922373317182,0.002678748918697238
301,fc2.weight,-0.00010644220310496166,0.0006111033726483583
301,fc2.bias,-0.00038567138835787773,0.0015488569624722004
301,fc3.weight,-0.00010800301970448345,0.0005250745452940464
301,fc3.bias,-0.0013685730518773198,0.0023420543875545263
301,fc4.weight,-0.0015997143927961588,0.004204644355922937
301,fc4.bias,-0.011360134929418564,0.010694249533116817
302,fc1.weight,0.00024402809503953904,0.004472007043659687
302,fc1.bias,0.00044655348756350577,0.0030574363190680742
302,fc2.weight,0.000139552605105564,0.000879451516084373
302,fc2.bias,0.000477150606457144,0.0021790035534650087
302,fc3.weight,0.00010231340274913236,0.0008768647094257176
302,fc3.bias,0.0007079527131281793,0.0033256832975894213
302,fc4.weight,0.001591757289133966,0.007852861657738686
302,fc4.bias,0.0023360098712146282,0.026500118896365166
303,fc1.weight,-2.2475540390587412e-05,0.0012792878551408648
303,fc1.bias,1.5830528354854323e-05,0.0016747330082580447
303,fc2.weight,8.084342880465556e-06,0.00033530875225551426
303,fc2.bias,7.749568612780422e-05,0.0009783352725207806
303,fc3.weight,-7.5222264968033414e-06,0.00023914696066640317
303,fc3.bias,-4.1532217437634245e-05,0.00124823406804353
303,fc4.weight,2.2060185074224137e-05,0.0010695155942812562
303,fc4.bias,7.441430352628231e-05,0.009864401072263718
304,fc1.weight,-2.457194568705745e-05,0.001525204163044691
304,fc1.bias,-0.000190835096873343,0.0013877254677936435
304,fc2.weight,-5.544085979636293e-06,0.0003583983052521944
304,fc2.bias,-0.0001252207439392805,0.0011432644678279757
304,fc3.weight,-7.559389814559836e-06,0.0002571096702013165
304,fc3.bias,-0.00022972645820118487,0.001294311136007309
304,fc4.weight,-0.00015617591270711273,0.0024791848845779896
304,fc4.bias,-0.0038328366354107857,0.010164104402065277
305,fc1.weight,3.443187233642675e-05,0.001956620952114463
305,fc1.bias,0.00020958691311534494,0.0023665556218475103
305,fc2.weight,5.4371026635635644e-05,0.0005599005962722003
305,fc2.bias,0.0003898177819792181,0.0020201061852276325
305,fc3.weight,3.17911290039774e-05,0.0003175777674186975
305,fc3.bias,0.0005892086192034185,0.0023356934543699026
305,fc4.weight,0.000836361083202064,0.002294696867465973
305,fc4.bias,0.010928533039987087,0.013514899648725986
306,fc1.weight,5.8031211665365845e-05,0.001502718310803175
306,fc1.bias,0.0002149872452719137,0.0017697795992717147
306,fc2.weight,5.0381164328427985e-05,0.00035852781729772687
306,fc2.bias,0.0002646898792590946,0.0009045905317179859
306,fc3.weight,4.061593790538609e-05,0.00024452657089568675
306,fc3.bias,0.00021095173724461347,0.001145884394645691
306,fc4.weight,0.000568615912925452,0.0021812058985233307
306,fc4.bias,-0.00020597456023097038,0.014849551022052765
307,fc1.weight,5.452676759887254e-06,0.0035578629467636347
307,fc1.bias,0.0003202617517672479,0.0032453059684485197
307,fc2.weight,4.0954713767860085e-05,0.0006523521733470261
307,fc2.bias,0.00021231852588243783,0.0018346600700169802
307,fc3.weight,3.20235631079413e-05,0.0004100600490346551
307,fc3.bias,4.452680877875537e-05,0.001997703453525901
307,fc4.weight,0.0006474672118201852,0.0027789040468633175
307,fc4.bias,0.0019180569797754288,0.009433952160179615
308,fc1.weight,9.307887376053259e-05,0.0019460550975054502
308,fc1.bias,0.0001753070973791182,0.001702421810477972
308,fc2.weight,5.1961204007966444e-05,0.0004089489229954779
308,fc2.bias,0.00019518902990967035,0.0010430723195895553
308,fc3.weight,4.9102269258582965e-05,0.00024970516096800566
308,fc3.bias,0.0006130104884505272,0.0013501846697181463
308,fc4.weight,0.0005778823397122324,0.00253921071998775
308,fc4.bias,0.0016916340682655573,0.016983846202492714
309,fc1.weight,-0.00021820816618856043,0.002360148588195443
309,fc1.bias,-0.0007531564915552735,0.0034568558912724257
309,fc2.weight,-7.265139720402658e-05,0.0006686152773909271
309,fc2.bias,-0.0005333683220669627,0.002443252829834819
309,fc3.weight,-9.033975948113948e-05,0.00043050895328633487
309,fc3.bias,-0.0018658422632142901,0.004037055186927319
309,fc4.weight,-0.001448323018848896,0.0037132638972252607
309,fc4.bias,-0.027955617755651474,0.018071787431836128
310,fc1.weight,-0.00031546270474791527,0.00913146324455738
310,fc1.bias,-0.0007734394166618586,0.0056526982225477695
310,fc2.weight,9.855943972070236e-06,0.0011665992205962539
310,fc2.bias,0.0001387864613207057,0.0032601128332316875
310,fc3.weight,-3.397121326997876e-05,0.0006543034687638283
310,fc3.bias,-4.4498927309177816e-05,0.004118053708225489
310,fc4.weight,0.0002232003171229735,0.004767849110066891
310,fc4.bias,0.008556992746889591,0.01851533353328705
311,fc1.weight,3.8620444684056565e-05,0.002346070483326912
311,fc1.bias,0.0003072351682931185,0.004182166885584593
311,fc2.weight,4.7820369218243286e-05,0.0006087716319598258
311,fc2.bias,0.00024765447597019374,0.0020847220439463854
311,fc3.weight,5.1756003813352436e-05,0.000404320249799639
311,fc3.bias,0.0008359179482795298,0.0028242175467312336
311,fc4.weight,0.0011442420072853565,0.003994942642748356
311,fc4.bias,0.011289848946034908,0.02210293896496296
312,fc1.weight,-9.76352093857713e-05,0.0014126012101769447
312,fc1.bias,-0.0003161825879942626,0.001318824477493763
312,fc2.weight,-5.179581057745963e-05,0.00039851159090176225
312,fc2.bias,-0.00015233882004395127,0.0008429007139056921
312,fc3.weight,-4.224835356581025e-05,0.0003390356432646513
312,fc3.bias,-0.0001884857629192993,0.0011783209629356861
312,fc4.weight,-0.0007622857810929418,0.002109264023602009
312,fc4.bias,-0.0024996118154376745,0.007061531767249107
313,fc1.weight,0.00010000073962146416,0.001963456394150853
313,fc1.bias,0.0005526848253794014,0.0020142290741205215
313,fc2.weight,5.306999082677066e-05,0.0005242071929387748
313,fc2.bias,0.00028655421920120716,0.0015223504742607474
313,fc3.weight,5.938104004599154e-05,0.0005454407073557377
313,fc3.bias,0.0005023122066631913,0.002510111778974533
313,fc4.weight,0.0010395509889349341,0.005609399173408747
313,fc4.bias,0.005398019216954708,0.020923472940921783
314,fc1.weight,0.00016380564193241298,0.0029377888422459364
314,fc1.bias,0.0002334081073058769,0.0015579190803691745
314,fc2.weight,2.8844269763794728e-05,0.0004451550485100597
314,fc2.bias,6.555159779964015e-05,0.0010695608798414469
314,fc3.weight,9.689119906397536e-06,0.00021959898003842682
314,fc3.bias,1.0291284525010269e-05,0.0015121956821531057
314,fc4.weight,0.00024437022511847317,0.002198337111622095
314,fc4.bias,-0.002287134760990739,0.01514334324747324
315,fc1.weight,2.354451862629503e-05,0.00375098898075521
315,fc1.bias,0.00027705446700565517,0.0026111148763448
315,fc2.weight,9.442446753382683e-06,0.0008125006570480764
315,fc2.bias,0.00010509179992368445,0.001949021127074957
315,fc3.weight,3.718950756592676e-05,0.00045799638610333204
315,fc3.bias,0.0002890409668907523,0.002185675548389554
315,fc4.weight,0.000404507911298424,0.004220996052026749
315,fc4.bias,0.0028798028361052275,0.01160134095698595
316,fc1.weight,0.00016222416888922453,0.002307811053469777
316,fc1.bias,0.0003832197980955243,0.0031361759174615145
316,fc2.weight,3.781361738219857e-05,0.0005760135245509446
316,fc2.bias,0.00020796612079720944,0.0017442587995901704
316,fc3.weight,3.766837835428305e-05,0.00032027027918957174
316,fc3.bias,0.0008085754234343767,0.0021276655606925488
316,fc4.weight,0.0005124303279444575,0.0031552533619105816
316,fc4.bias,0.006200511008501053,0.023689331486821175
317,fc1.weight,5.954260268481448e-05,0.0023409908171743155
317,fc1.bias,-1.1537596947164275e-05,0.0022439956665039062
317,fc2.weight,2.332575968466699e-05,0.0006176063325256109
317,fc2.bias,0.00020775411394424736,0.0017111367778852582
317,fc3.weight,-1.92521602002671e-05,0.00048792592133395374
317,fc3.bias,-0.00013642148405779153,0.0016296692192554474
317,fc4.weight,-0.00016861050971783698,0.004584369249641895
317,fc4.bias,-0.0031216403003782034,0.012881298549473286
318,fc1.weight,0.0002331155410502106,0.0027813029009848833
318,fc1.bias,0.0007390837417915463,0.003826345317065716
318,fc2.weight,0.0001709262578515336,0.0006760162068530917
318,fc2.bias,0.0008994797826744616,0.002350171795114875
318,fc3.weight,0.00011718078894773498,0.00048197279102168977
318,fc3.bias,0.001573014073073864,0.0032194769009947777
318,fc4.weight,0.0017785311210900545,0.004969692789018154
318,fc4.bias,0.014035109430551529,0.015116473659873009
319,fc1.weight,-4.187150261714123e-05,0.0014943742426112294
319,fc1.bias,-0.00015157260349951684,0.0014273159904405475
319,fc2.weight,-1.5709554645582102e-05,0.0003706516290549189
319,fc2.bias,-9.759204112924635e-05,0.0010545965051278472
319,fc3.weight,1.1884894774993882e-06,0.0002445293648634106
319,fc3.bias,-0.00011361716315150261,0.0015114245470613241
319,fc4.weight,-0.0004302401503082365,0.002960429061204195
319,fc4.bias,-0.003476211102679372,0.01598024182021618
320,fc1.weight,0.0004366739303804934,0.00514416815713048
320,fc1.bias,0.0010956123005598783,0.0049492367543280125
320,fc2.weight,0.00021986411593388766,0.0010209648171439767
320,fc2.bias,0.0009645844693295658,0.002824608003720641
320,fc3.weight,0.00020942029368598014,0.0009445447940379381
320,fc3.bias,0.0027522388845682144,0.004783334210515022
320,fc4.weight,0.003389541059732437,0.008610686287283897
320,fc4.bias,0.027551770210266113,0.015818409621715546
321,fc1.weight,0.00015818385872989893,0.0033569480292499065
321,fc1.bias,0.000713207817170769,0.004112978000193834
321,fc2.weight,7.555961929028854e-05,0.0007855399162508547
321,fc2.bias,0.0004766276106238365,0.0027114455588161945
321,fc3.weight,6.956239667488262e-05,0.0004356331774033606
321,fc3.bias,0.001112517318688333,0.0030982745811343193
321,fc4.weight,0.0012382181594148278,0.004022673703730106
321,fc4.bias,0.011329453438520432,0.020585251972079277
322,fc1.weight,-0.00023262036847881973,0.0034682133700698614
322,fc1.bias,-0.0005765198147855699,0.0031980895437300205
322,fc2.weight,-0.00010499895870452747,0.0006139024626463652
322,fc2.bias,-0.0005099349655210972,0.0019100744975730777
322,fc3.weight,-8.885210263542831e-05,0.0004004172224085778
322,fc3.bias,-0.0014071810292080045,0.0028293970972299576
322,fc4.weight,-0.0013224538415670395,0.0031213618349283934
322,fc4.bias,-0.015948688611388206,0.011998360976576805
323,fc1.weight,0.00022876952425576746,0.0017349115805700421
323,fc1.bias,0.0007673575892113149,0.0025954144075512886
323,fc2.weight,0.00010854733409360051,0.0005084830918349326
323,fc2.bias,0.0005848506698384881,0.0017750016413629055
323,fc3.weight,0.00010818194277817383,0.0003766209410969168
323,fc3.bias,0.0017945643048733473,0.0028321174904704094
323,fc4.weight,0.001601372379809618,0.0038024357054382563
323,fc4.bias,0.018007442355155945,0.012562423944473267
324,fc1.weight,-0.00018179650942329317,0.0018978100270032883
324,fc1.bias,-0.0003107596712652594,0.0012492985697463155
324,fc2.weight,-2.448136729071848e-05,0.00043198949424549937
324,fc2.bias,-0.00011217727296752855,0.0009867259068414569
324,fc3.weight,-2.537932959967293e-05,0.00023382327344734222
324,fc3.bias,-0.00048294413136318326,0.0014915961073711514
324,fc4.weight,-0.0003029423824045807,0.0014799622585996985
324,fc4.bias,-0.005194943863898516,0.007988277822732925
325,fc1.weight,-9.597062307875603e-05,0.0018604432698339224
325,fc1.bias,-0.0005055305664427578,0.002190074883401394
325,fc2.weight,-8.164023893186823e-05,0.0004673362127505243
325,fc2.bias,-0.00045993708772584796,0.001414065482094884
325,fc3.weight,-5.695287472917698e-05,0.0002950729976873845
325,fc3.bias,-0.000944948464166373,0.002131119603291154
325,fc4.weight,-0.0007290507783181965,0.002871451433748007
325,fc4.bias,-0.008136136457324028,0.012659279629588127
326,fc1.weight,-7.274370000232011e-05,0.0028877598233520985
326,fc1.bias,-0.00019727207836695015,0.002529323799535632
326,fc2.weight,4.338757207733579e-06,0.0006325208232738078
326,fc2.bias,9.769968164619058e-05,0.0014122785069048405
326,fc3.weight,-2.2219559468794614e-05,0.00044173060450702906
326,fc3.bias,-0.0004052568110637367,0.0018377690576016903
326,fc4.weight,-0.00037931359838694334,0.004284372087568045
326,fc4.bias,-0.0030379691161215305,0.01380508579313755
327,fc1.weight,-0.0002841853129211813,0.006909978110343218
327,fc1.bias,-0.00029934541089460254,0.003493561642244458
