episode,layer,weight_mean,weight_std
270,fc1.bias,-0.008375909179449081,0.10095939040184021
270,fc2.weight,-0.020962800830602646,0.13014525175094604
270,fc2.bias,0.0030031567439436913,0.07876226305961609
270,fc3.weight,-0.00906774029135704,0.11969666928052902
270,fc3.bias,0.00883128959685564,0.08535069227218628
270,fc4.weight,0.01216929778456688,0.1626734584569931
270,fc4.bias,0.04077509418129921,0.027363033965229988
271,fc1.weight,-0.017542634159326553,0.19496272504329681
271,fc1.bias,-0.008373984135687351,0.1006186455488205
271,fc2.weight,-0.02136499062180519,0.1301969736814499
271,fc2.bias,0.0024851711932569742,0.0786239355802536
271,fc3.weight,-0.009139214642345905,0.11978019773960114
271,fc3.bias,0.008650653064250946,0.08552955836057663
271,fc4.weight,0.012738681398332119,0.16249921917915344
271,fc4.bias,0.04102979972958565,0.025964105501770973
272,fc1.weight,-0.017514614388346672,0.19516077637672424
272,fc1.bias,-0.008221465162932873,0.10085219144821167
272,fc2.weight,-0.021044982597231865,0.13036072254180908
272,fc2.bias,0.0030632291454821825,0.07857905328273773
272,fc3.weight,-0.009141768328845501,0.11997772008180618
272,fc3.bias,0.008933507837355137,0.08589670807123184
272,fc4.weight,0.012500306591391563,0.16294671595096588
272,fc4.bias,0.04219372197985649,0.02706369198858738
273,fc1.weight,-0.0176724661141634,0.1954306811094284
273,fc1.bias,-0.00852635782212019,0.1009494885802269
273,fc2.weight,-0.021183514967560768,0.1304645985364914
273,fc2.bias,0.002578044543042779,0.07839397341012955
273,fc3.weight,-0.009285546839237213,0.12005666643381119
273,fc3.bias,0.008555358275771141,0.08615053445100784
273,fc4.weight,0.012428289279341698,0.1631658524274826
273,fc4.bias,0.041946616023778915,0.02580106258392334
274,fc1.weight,-0.017656652256846428,0.19578297436237335
274,fc1.bias,-0.008579898625612259,0.10077153891324997
274,fc2.weight,-0.02137993462383747,0.13060276210308075
274,fc2.bias,0.0023036873899400234,0.07824143767356873
274,fc3.weight,-0.009220823645591736,0.12015994638204575
274,fc3.bias,0.008680373430252075,0.08654960244894028
274,fc4.weight,0.012443284504115582,0.16337794065475464
274,fc4.bias,0.042539019137620926,0.02627652883529663
275,fc1.weight,-0.01765340566635132,0.19592317938804626
275,fc1.bias,-0.008649923838675022,0.10113516449928284
275,fc2.weight,-0.021425960585474968,0.13068893551826477
275,fc2.bias,0.0023693901021033525,0.0783437117934227
275,fc3.weight,-0.009279073216021061,0.12027877569198608
275,fc3.bias,0.00862119160592556,0.08693748712539673
275,fc4.weight,0.012465043924748898,0.16340531408786774
275,fc4.bias,0.043389942497015,0.027072520926594734
276,fc1.weight,-0.017774147912859917,0.19613511860370636
276,fc1.bias,-0.008745113387703896,0.1014828234910965
276,fc2.weight,-0.021274074912071228,0.13080278038978577
276,fc2.bias,0.002758719027042389,0.07835611701011658
276,fc3.weight,-0.009318249300122261,0.12037621438503265
276,fc3.bias,0.008851509541273117,0.08677428215742111
276,fc4.weight,0.012729387730360031,0.16360947489738464
276,fc4.bias,0.043795984238386154,0.025544239208102226
277,fc1.weight,-0.01752120815217495,0.1963435858488083
277,fc1.bias,-0.008322750218212605,0.10140953212976456
277,fc2.weight,-0.021415362134575844,0.1309334635734558
277,fc2.bias,0.0024115918204188347,0.07828576117753983
277,fc3.weight,-0.009465527720749378,0.12046239525079727
277,fc3.bias,0.008878345601260662,0.08669588714838028
277,fc4.weight,0.012644927017390728,0.16381512582302094
277,fc4.bias,0.043740998953580856,0.026723643764853477
278,fc1.weight,-0.01760152354836464,0.19648045301437378
278,fc1.bias,-0.008450772613286972,0.10173747688531876
278,fc2.weight,-0.021453462541103363,0.13100332021713257
278,fc2.bias,0.0025579784996807575,0.07851161062717438
278,fc3.weight,-0.009433839470148087,0.1205730140209198
278,fc3.bias,0.009354236535727978,0.08737458288669586
278,fc4.weight,0.012657081708312035,0.16416597366333008
278,fc4.bias,0.0446307435631752,0.02684461884200573
279,fc1.weight,-0.017850134521722794,0.19649329781532288
279,fc1.bias,-0.009046557359397411,0.10176468640565872
279,fc2.weight,-0.021362707018852234,0.13102537393569946
279,fc2.bias,0.0027483724988996983,0.07841823995113373
279,fc3.weight,-0.009641113691031933,0.12072436511516571
279,fc3.bias,0.009023323655128479,0.08696658909320831
279,fc4.weight,0.011529413051903248,0.16429291665554047
279,fc4.bias,0.04357028380036354,0.027672799304127693
280,fc1.weight,-0.017866307869553566,0.19679754972457886
280,fc1.bias,-0.009010778740048409,0.10128195583820343
280,fc2.weight,-0.02118956856429577,0.13119980692863464
280,fc2.bias,0.0031166260596364737,0.07852508872747421
280,fc3.weight,-0.00928502157330513,0.12106649577617645
280,fc3.bias,0.009881147183477879,0.08689921349287033
280,fc4.weight,0.011335018090903759,0.16493113338947296
280,fc4.bias,0.04440747946500778,0.024984082207083702
281,fc1.weight,-0.01807520166039467,0.19698646664619446
281,fc1.bias,-0.00947230402380228,0.1016240045428276
281,fc2.weight,-0.021644573658704758,0.13128596544265747
281,fc2.bias,0.002473395550623536,0.07870476692914963
281,fc3.weight,-0.009185969829559326,0.12115635722875595
281,fc3.bias,0.010097485035657883,0.08750618249177933
281,fc4.weight,0.01179911382496357,0.16503389179706573
281,fc4.bias,0.04515882581472397,0.025680670514702797
282,fc1.weight,-0.017820030450820923,0.19717644155025482
282,fc1.bias,-0.008879008702933788,0.1014445498585701
282,fc2.weight,-0.02141660638153553,0.13142237067222595
282,fc2.bias,0.002999936928972602,0.07852958887815475
282,fc3.weight,-0.00927785411477089,0.12128647416830063
282,fc3.bias,0.009647728875279427,0.08797045797109604
282,fc4.weight,0.012031499296426773,0.16486229002475739
282,fc4.bias,0.04509362205862999,0.025555893778800964
283,fc1.weight,-0.017661726102232933,0.19744369387626648
283,fc1.bias,-0.008632666431367397,0.10110002756118774
283,fc2.weight,-0.021436523646116257,0.13159821927547455
283,fc2.bias,0.003001403994858265,0.07874352484941483
283,fc3.weight,-0.00922478549182415,0.12145593017339706
283,fc3.bias,0.00967536773532629,0.08751651644706726
283,fc4.weight,0.01157930213958025,0.1652868688106537
283,fc4.bias,0.044818997383117676,0.02778966724872589
284,fc1.weight,-0.01774906925857067,0.19766199588775635
284,fc1.bias,-0.008824457414448261,0.1012052372097969
284,fc2.weight,-0.021565519273281097,0.1316896229982376
284,fc2.bias,0.0029271161183714867,0.07889947295188904
284,fc3.weight,-0.009493003599345684,0.12164188921451569
284,fc3.bias,0.00919428002089262,0.08813813328742981
284,fc4.weight,0.01173329446464777,0.16530556976795197
284,fc4.bias,0.0452432818710804,0.02615598775446415
285,fc1.weight,-0.01756385713815689,0.19791477918624878
285,fc1.bias,-0.008503309451043606,0.10161015391349792
285,fc2.weight,-0.021925032138824463,0.1318410485982895
285,fc2.bias,0.0023995672818273306,0.07859751582145691
285,fc3.weight,-0.009508151561021805,0.12170951813459396
285,fc3.bias,0.00974698830395937,0.08800484985113144
285,fc4.weight,0.011357390321791172,0.16570906341075897
285,fc4.bias,0.04585922881960869,0.02743099071085453
286,fc1.weight,-0.017548369243741035,0.19820690155029297
286,fc1.bias,-0.008315357379615307,0.10130172967910767
286,fc2.weight,-0.021840032190084457,0.1319388598203659
286,fc2.bias,0.002450374886393547,0.07871127873659134
286,fc3.weight,-0.009447137825191021,0.12197092920541763
286,fc3.bias,0.010197628289461136,0.08835294842720032
286,fc4.weight,0.011802265420556068,0.16618278622627258
286,fc4.bias,0.04610789567232132,0.02760259062051773
287,fc1.weight,-0.01731950417160988,0.19853563606739044
287,fc1.bias,-0.007734591141343117,0.10133162885904312
287,fc2.weight,-0.021742140874266624,0.13213598728179932
287,fc2.bias,0.002614932134747505,0.0784987360239029
287,fc3.weight,-0.009263615123927593,0.1221621111035347
287,fc3.bias,0.010125221684575081,0.08858773112297058
287,fc4.weight,0.012292888946831226,0.1665996015071869
287,fc4.bias,0.04639214277267456,0.026142636314034462
288,fc1.weight,-0.017407139763236046,0.19878900051116943
288,fc1.bias,-0.007934101857244968,0.10131079703569412
288,fc2.weight,-0.021794727072119713,0.13220952451229095
288,fc2.bias,0.0026802660431712866,0.07824978232383728
288,fc3.weight,-0.009202441200613976,0.12236609309911728
288,fc3.bias,0.010299710556864738,0.08882983028888702
288,fc4.weight,0.012063697911798954,0.16702793538570404
288,fc4.bias,0.04719693958759308,0.027217300608754158
289,fc1.weight,-0.017267586663365364,0.1989729106426239
289,fc1.bias,-0.00756044639274478,0.10139429569244385
289,fc2.weight,-0.02190479077398777,0.13233698904514313
289,fc2.bias,0.002585968002676964,0.07857152819633484
289,fc3.weight,-0.009336834773421288,0.1224777102470398
289,fc3.bias,0.0105159692466259,0.08908571302890778
289,fc4.weight,0.012094235979020596,0.16715621948242188
289,fc4.bias,0.04745091125369072,0.02627558819949627
290,fc1.weight,-0.017239367589354515,0.1991443932056427
290,fc1.bias,-0.007496023550629616,0.10120344161987305
290,fc2.weight,-0.022203003987669945,0.13240203261375427
290,fc2.bias,0.0021925270557403564,0.07861142605543137
290,fc3.weight,-0.009370292536914349,0.12251990288496017
290,fc3.bias,0.010542730800807476,0.08915606886148453
290,fc4.weight,0.012324540875852108,0.1672382950782776
290,fc4.bias,0.04774105176329613,0.024893568828701973
291,fc1.weight,-0.017625339329242706,0.19936172664165497
291,fc1.bias,-0.008217808790504932,0.10137093812227249
291,fc2.weight,-0.02236013486981392,0.1324888914823532
291,fc2.bias,0.001932874321937561,0.07893701642751694
291,fc3.weight,-0.009306094609200954,0.12262365221977234
291,fc3.bias,0.01088494062423706,0.08916882425546646
291,fc4.weight,0.01222678367048502,0.16762316226959229
291,fc4.bias,0.0479615144431591,0.02532653510570526
292,fc1.weight,-0.0175174493342638,0.1994509994983673
292,fc1.bias,-0.007979601621627808,0.1015433520078659
292,fc2.weight,-0.022199466824531555,0.1326008141040802
292,fc2.bias,0.002382997889071703,0.07919616997241974
292,fc3.weight,-0.009369966574013233,0.1228397786617279
292,fc3.bias,0.010913723148405552,0.08875566720962524
292,fc4.weight,0.012508940882980824,0.1676381677389145
292,fc4.bias,0.04740874469280243,0.026819102466106415
293,fc1.weight,-0.017565635964274406,0.19950583577156067
293,fc1.bias,-0.008025445975363255,0.10202929377555847
293,fc2.weight,-0.022266263142228127,0.13270844519138336
293,fc2.bias,0.0024273470044136047,0.07905201613903046
293,fc3.weight,-0.009358364157378674,0.12298038601875305
293,fc3.bias,0.011189009994268417,0.08862092345952988
293,fc4.weight,0.01267498079687357,0.1675957590341568
293,fc4.bias,0.048208314925432205,0.025965290144085884
294,fc1.weight,-0.01743781752884388,0.1997675597667694
294,fc1.bias,-0.007724515628069639,0.10172979533672333
294,fc2.weight,-0.022516850382089615,0.13281533122062683
294,fc2.bias,0.0021195628214627504,0.07846716791391373
294,fc3.weight,-0.009273530915379524,0.1231180876493454
294,fc3.bias,0.011337942443788052,0.088263139128685
294,fc4.weight,0.012239565141499043,0.16813260316848755
294,fc4.bias,0.04795200750231743,0.026302743703126907
295,fc1.weight,-0.017500536516308784,0.1999487727880478
295,fc1.bias,-0.0077941277995705605,0.10139849781990051
295,fc2.weight,-0.022488869726657867,0.13287992775440216
295,fc2.bias,0.002276908839121461,0.07911374419927597
295,fc3.weight,-0.009535174816846848,0.12319282442331314
295,fc3.bias,0.010996922850608826,0.08868443965911865
295,fc4.weight,0.0122897420078516,0.1682828962802887
295,fc4.bias,0.04827345907688141,0.02559446543455124
296,fc1.weight,-0.017520615831017494,0.2000502645969391
296,fc1.bias,-0.00783519633114338,0.1015465185046196
296,fc2.weight,-0.02211688831448555,0.1330498307943344
296,fc2.bias,0.002867241622880101,0.07852313667535782
296,fc3.weight,-0.00941010657697916,0.1234002336859703
296,fc3.bias,0.011426438577473164,0.08978256583213806
296,fc4.weight,0.012062227353453636,0.16897712647914886
296,fc4.bias,0.05011182650923729,0.024806367233395576
297,fc1.weight,-0.017771925777196884,0.20031195878982544
297,fc1.bias,-0.008199318312108517,0.10086766630411148
297,fc2.weight,-0.022311614826321602,0.1331447809934616
297,fc2.bias,0.0025460857432335615,0.07895912975072861
297,fc3.weight,-0.009615572169423103,0.12340357154607773
297,fc3.bias,0.011085446923971176,0.09001327306032181
297,fc4.weight,0.012168505229055882,0.1687319576740265
297,fc4.bias,0.04982554912567139,0.025206195190548897
298,fc1.weight,-0.01778103969991207,0.2004532665014267
298,fc1.bias,-0.008075489662587643,0.10093999654054642
298,fc2.weight,-0.02257663942873478,0.13321395218372345
298,fc2.bias,0.0020662923343479633,0.07897704839706421
298,fc3.weight,-0.009654754772782326,0.12345965951681137
298,fc3.bias,0.011038616299629211,0.08987928181886673
298,fc4.weight,0.01212455052882433,0.16897977888584137
298,fc4.bias,0.04982665181159973,0.025103982537984848
299,fc1.weight,-0.017666207626461983,0.20058034360408783
299,fc1.bias,-0.007712448947131634,0.1005873754620552
299,fc2.weight,-0.022599194198846817,0.13331125676631927
299,fc2.bias,0.0021515863481909037,0.07859098166227341
299,fc3.weight,-0.009822461754083633,0.12358658760786057
299,fc3.bias,0.010774926282465458,0.09012182056903839
299,fc4.weight,0.011844426393508911,0.16886942088603973
299,fc4.bias,0.049435894936323166,0.02619175985455513
300,fc1.weight,-0.017499154433608055,0.20082135498523712
300,fc1.bias,-0.007295652758330107,0.10077658295631409
300,fc2.weight,-0.02241271547973156,0.1334383189678192
300,fc2.bias,0.0026780078187584877,0.07878827303647995
300,fc3.weight,-0.009588967077434063,0.12378869205713272
300,fc3.bias,0.011421186849474907,0.09077700972557068
300,fc4.weight,0.012552836909890175,0.1696065366268158
300,fc4.bias,0.050828807055950165,0.025556009262800217
301,fc1.weight,-0.017764348536729813,0.20104646682739258
301,fc1.bias,-0.007766903378069401,0.10018600523471832
301,fc2.weight,-0.022333474829792976,0.13355831801891327
301,fc2.bias,0.002825763775035739,0.07847705483436584
301,fc3.weight,-0.009463490918278694,0.12396162003278732
301,fc3.bias,0.011086063459515572,0.09067781269550323
301,fc4.weight,0.012746559455990791,0.16989395022392273
301,fc4.bias,0.050322070717811584,0.02603757008910179
302,fc1.weight,-0.017701610922813416,0.2011553943157196
302,fc1.bias,-0.0077809737995266914,0.10074488073587418
302,fc2.weight,-0.022233691066503525,0.1336715817451477
302,fc2.bias,0.002948855748400092,0.07892021536827087
302,fc3.weight,-0.009507833048701286,0.1240939199924469
302,fc3.bias,0.01121467724442482,0.09053970128297806
302,fc4.weight,0.012767127715051174,0.1701594740152359
302,fc4.bias,0.05064672976732254,0.026631301268935204
303,fc1.weight,-0.01764555834233761,0.20129460096359253
303,fc1.bias,-0.007639455609023571,0.1006636694073677
303,fc2.weight,-0.022065257653594017,0.1338629424571991
303,fc2.bias,0.0032827151007950306,0.07865976542234421
303,fc3.weight,-0.009596804156899452,0.12424266338348389
303,fc3.bias,0.01117231510579586,0.09048514068126678
303,fc4.weight,0.012867813929915428,0.17044863104820251
303,fc4.bias,0.05100534111261368,0.026167893782258034
304,fc1.weight,-0.017781967297196388,0.20148606598377228
304,fc1.bias,-0.007926877588033676,0.10102146863937378
304,fc2.weight,-0.022183863446116447,0.13399428129196167
304,fc2.bias,0.0032278262078762054,0.07893090695142746
304,fc3.weight,-0.00961472000926733,0.12444919347763062
304,fc3.bias,0.011121988296508789,0.08993619680404663
304,fc4.weight,0.01291071530431509,0.170518159866333
304,fc4.bias,0.04998347535729408,0.02581171691417694
305,fc1.weight,-0.017950229346752167,0.20170600712299347
305,fc1.bias,-0.008267048746347427,0.10098739713430405
305,fc2.weight,-0.02202966809272766,0.13407489657402039
305,fc2.bias,0.003682452952489257,0.0791357159614563
305,fc3.weight,-0.009636607021093369,0.12463264912366867
305,fc3.bias,0.011327416636049747,0.09041078388690948
305,fc4.weight,0.013063976541161537,0.17081692814826965
305,fc4.bias,0.050826042890548706,0.02702172100543976
306,fc1.weight,-0.017691008746623993,0.20183630287647247
306,fc1.bias,-0.0076439399272203445,0.10099277645349503
306,fc2.weight,-0.022252891212701797,0.13422714173793793
306,fc2.bias,0.003372713690623641,0.07912323623895645
306,fc3.weight,-0.009547199122607708,0.1248297169804573
306,fc3.bias,0.011864909902215004,0.09064450114965439
306,fc4.weight,0.013015981763601303,0.1710873544216156
306,fc4.bias,0.05187562480568886,0.025542769581079483
307,fc1.weight,-0.017692824825644493,0.20211073756217957
307,fc1.bias,-0.007485551759600639,0.10078541934490204
307,fc2.weight,-0.02269715629518032,0.1343429833650589
307,fc2.bias,0.0026850781869143248,0.07872697710990906
307,fc3.weight,-0.009456501342356205,0.12491270154714584
307,fc3.bias,0.012274160049855709,0.09092282503843307
307,fc4.weight,0.013556279242038727,0.17102770507335663
307,fc4.bias,0.05251183733344078,0.024994421750307083
308,fc1.weight,-0.017815791070461273,0.2021731585264206
308,fc1.bias,-0.007856862619519234,0.10095752030611038
308,fc2.weight,-0.022801445797085762,0.13437099754810333
308,fc2.bias,0.0027186686638742685,0.07888607680797577
308,fc3.weight,-0.009604854509234428,0.12504057586193085
308,fc3.bias,0.012073791585862637,0.09162802994251251
308,fc4.weight,0.013979789800941944,0.1708114743232727
308,fc4.bias,0.05322437733411789,0.025714682415127754
309,fc1.weight,-0.017686625942587852,0.2023550122976303
309,fc1.bias,-0.007478557527065277,0.10168131440877914
309,fc2.weight,-0.02280334383249283,0.13455228507518768
309,fc2.bias,0.0028140235226601362,0.07870205491781235
309,fc3.weight,-0.009687661193311214,0.12525120377540588
309,fc3.bias,0.012056205421686172,0.09098447859287262
309,fc4.weight,0.013478392735123634,0.1716039627790451
309,fc4.bias,0.05216764658689499,0.02547621913254261
310,fc1.weight,-0.01779293455183506,0.2025279402732849
310,fc1.bias,-0.007699496578425169,0.10138201713562012
310,fc2.weight,-0.02283327467739582,0.1346258819103241
310,fc2.bias,0.002929307986050844,0.07944073528051376
310,fc3.weight,-0.009741736575961113,0.1254739612340927
310,fc3.bias,0.012003091163933277,0.09121516346931458
310,fc4.weight,0.01395699754357338,0.1718415766954422
310,fc4.bias,0.05291181430220604,0.025885801762342453
311,fc1.weight,-0.017862878739833832,0.20278437435626984
311,fc1.bias,-0.007893361151218414,0.10165746510028839
311,fc2.weight,-0.02297224849462509,0.13469737768173218
311,fc2.bias,0.002606404712423682,0.07964830845594406
311,fc3.weight,-0.009771473705768585,0.12570594251155853
311,fc3.bias,0.01151330303400755,0.09116312861442566
311,fc4.weight,0.014954615384340286,0.17169685661792755
311,fc4.bias,0.05292446166276932,0.024869954213500023
312,fc1.weight,-0.017845168709754944,0.20292218029499054
312,fc1.bias,-0.007962016388773918,0.10152369737625122
312,fc2.weight,-0.022906171157956123,0.13475462794303894
312,fc2.bias,0.002816925523802638,0.0795573741197586
312,fc3.weight,-0.010003305971622467,0.12574172019958496
312,fc3.bias,0.011182239279150963,0.09129254519939423
312,fc4.weight,0.014724506996572018,0.1714755892753601
312,fc4.bias,0.053452685475349426,0.026782020926475525
313,fc1.weight,-0.017635274678468704,0.2030707448720932
313,fc1.bias,-0.0074735116213560104,0.10175490379333496
313,fc2.weight,-0.022763628512620926,0.13483399152755737
313,fc2.bias,0.0029766415245831013,0.07947579771280289
313,fc3.weight,-0.010048453696072102,0.12580625712871552
313,fc3.bias,0.011188366450369358,0.0919724553823471
313,fc4.weight,0.014700731262564659,0.17164236307144165
313,fc4.bias,0.054036788642406464,0.02684011310338974
314,fc1.weight,-0.017654333263635635,0.2031731903553009
314,fc1.bias,-0.0075574289076030254,0.10170763731002808
314,fc2.weight,-0.023045368492603302,0.13490399718284607
314,fc2.bias,0.0027252978179603815,0.07955427467823029
314,fc3.weight,-0.00998957734555006,0.12588869035243988
314,fc3.bias,0.011697031557559967,0.09211411327123642
314,fc4.weight,0.014845519326627254,0.17173539102077484
314,fc4.bias,0.054322756826877594,0.025212528184056282
315,fc1.weight,-0.01776258647441864,0.203440859913826
315,fc1.bias,-0.007720992434769869,0.10185088962316513
315,fc2.weight,-0.023115508258342743,0.13502506911754608
315,fc2.bias,0.0026442985981702805,0.07975372672080994
315,fc3.weight,-0.00990489311516285,0.12596271932125092
315,fc3.bias,0.012298647314310074,0.0925835371017456
315,fc4.weight,0.014612765982747078,0.17192673683166504
315,fc4.bias,0.055316388607025146,0.02704385481774807
316,fc1.weight,-0.017731795087456703,0.2034977376461029
316,fc1.bias,-0.00760501716285944,0.10198652744293213
316,fc2.weight,-0.02319975756108761,0.13509182631969452
316,fc2.bias,0.0027617868036031723,0.0797402560710907
316,fc3.weight,-0.009928551502525806,0.12609711289405823
316,fc3.bias,0.012506138533353806,0.09278536587953568
316,fc4.weight,0.014479770325124264,0.17179609835147858
316,fc4.bias,0.05616704002022743,0.026970217004418373
317,fc1.weight,-0.017721325159072876,0.20359306037425995
317,fc1.bias,-0.007505917456001043,0.10142961144447327
317,fc2.weight,-0.022969720885157585,0.1352209895849228
317,fc2.bias,0.003257091622799635,0.07958441972732544
317,fc3.weight,-0.01018675696104765,0.12627172470092773
317,fc3.bias,0.012123052962124348,0.09259305149316788
317,fc4.weight,0.014208966866135597,0.17200309038162231
317,fc4.bias,0.05614447593688965,0.02590165100991726
318,fc1.weight,-0.017685798928141594,0.20362001657485962
318,fc1.bias,-0.007430128753185272,0.10087475925683975
318,fc2.weight,-0.02300015650689602,0.13533762097358704
318,fc2.bias,0.0032431776635348797,0.0800846591591835
318,fc3.weight,-0.010197727009654045,0.12639661133289337
318,fc3.bias,0.011998014524579048,0.09312879294157028
318,fc4.weight,0.014771104790270329,0.17188067734241486
318,fc4.bias,0.05640917271375656,0.026352133601903915
319,fc1.weight,-0.017754366621375084,0.20386967062950134
319,fc1.bias,-0.007466564420610666,0.1007818728685379
319,fc2.weight,-0.023205677047371864,0.13538353145122528
319,fc2.bias,0.002805278869345784,0.07993663847446442
319,fc3.weight,-0.01043577492237091,0.126433327794075
319,fc3.bias,0.011807677336037159,0.09314046055078506
319,fc4.weight,0.014358332380652428,0.17187254130840302
319,fc4.bias,0.05671689659357071,0.025697404518723488
320,fc1.weight,-0.017859380692243576,0.20419801771640778
320,fc1.bias,-0.007499416824430227,0.10150009393692017
320,fc2.weight,-0.02293609082698822,0.13551826775074005
320,fc2.bias,0.0030873799696564674,0.07942088693380356
320,fc3.weight,-0.009943251498043537,0.12657468020915985
320,fc3.bias,0.012928521260619164,0.09325474500656128
320,fc4.weight,0.01511750090867281,0.1720186173915863
320,fc4.bias,0.0578315407037735,0.025852233171463013
321,fc1.weight,-0.01775304414331913,0.2042623907327652
321,fc1.bias,-0.007402518298476934,0.10169006884098053
321,fc2.weight,-0.023185590282082558,0.1356157511472702
321,fc2.bias,0.0026197645347565413,0.07957258820533752
321,fc3.weight,-0.010147327557206154,0.12653543055057526
321,fc3.bias,0.012873830273747444,0.09342987090349197
321,fc4.weight,0.01451844908297062,0.1718796342611313
321,fc4.bias,0.05814008414745331,0.026317885145545006
322,fc1.weight,-0.018030444160103798,0.20451544225215912
322,fc1.bias,-0.007904108613729477,0.10101886093616486
322,fc2.weight,-0.02334054559469223,0.135727196931839
322,fc2.bias,0.0025288450997322798,0.07989088445901871
322,fc3.weight,-0.010282942093908787,0.1266731321811676
322,fc3.bias,0.01285642385482788,0.09295322000980377
322,fc4.weight,0.014500096440315247,0.172174870967865
322,fc4.bias,0.057768166065216064,0.025649670511484146
323,fc1.weight,-0.017989937216043472,0.20461396872997284
323,fc1.bias,-0.007896636612713337,0.10180826485157013
323,fc2.weight,-0.023239098489284515,0.13584981858730316
323,fc2.bias,0.0027755468618124723,0.08017848432064056
323,fc3.weight,-0.009973185136914253,0.12680788338184357
323,fc3.bias,0.013590455055236816,0.09358301758766174
323,fc4.weight,0.015042031183838844,0.1725589483976364
323,fc4.bias,0.05901842564344406,0.025981556624174118
324,fc1.weight,-0.018202202394604683,0.2049696445465088
324,fc1.bias,-0.008136259391903877,0.10116756707429886
324,fc2.weight,-0.023245351389050484,0.13593992590904236
324,fc2.bias,0.0025523484218865633,0.07977092266082764
324,fc3.weight,-0.010150988586246967,0.1269283890724182
324,fc3.bias,0.013089890591800213,0.09269649535417557
324,fc4.weight,0.015383845195174217,0.17249974608421326
324,fc4.bias,0.058256786316633224,0.02748013101518154
325,fc1.weight,-0.018305717036128044,0.205141082406044
325,fc1.bias,-0.008273147977888584,0.10145111382007599
325,fc2.weight,-0.023456145077943802,0.13607098162174225
325,fc2.bias,0.002525483490899205,0.07979504764080048
325,fc3.weight,-0.010091760195791721,0.12710531055927277
325,fc3.bias,0.013399307616055012,0.09285355359315872
325,fc4.weight,0.015729296952486038,0.17272703349590302
325,fc4.bias,0.059032827615737915,0.0271599218249321
326,fc1.weight,-0.018136920407414436,0.20528525114059448
326,fc1.bias,-0.007924191653728485,0.101094089448452
326,fc2.weight,-0.023458439856767654,0.13617998361587524
326,fc2.bias,0.0025342258159071207,0.07968912273645401
326,fc3.weight,-0.010090798139572144,0.12728258967399597
326,fc3.bias,0.013572931289672852,0.09316859394311905
326,fc4.weight,0.01585501618683338,0.172814279794693
326,fc4.bias,0.059366751462221146,0.02648918516933918
327,fc1.weight,-0.01781689189374447,0.2053871601819992
327,fc1.bias,-0.007480252999812365,0.1010478138923645
327,fc2.weight,-0.02364921011030674,0.13627302646636963
327,fc2.bias,0.0023118702229112387,0.07948452979326248
327,fc3.weight,-0.010307627730071545,0.12743660807609558
327,fc3.bias,0.013569865375757217,0.09357965737581253
327,fc4.weight,0.01613236963748932,0.1728612631559372
327,fc4.bias,0.059399500489234924,0.027429776266217232
328,fc1.weight,-0.01802665926516056,0.20554572343826294
328,fc1.bias,-0.007878330536186695,0.10068157315254211
328,fc2.weight,-0.023767586797475815,0.13629765808582306
328,fc2.bias,0.0021335005294531584,0.07927534729242325
328,fc3.weight,-0.010315974242985249,0.12752264738082886
328,fc3.bias,0.013470802456140518,0.09386967867612839
328,fc4.weight,0.015754016116261482,0.17310552299022675
328,fc4.bias,0.059560950845479965,0.026176240295171738
329,fc1.weight,-0.017765125259757042,0.20569810271263123
329,fc1.bias,-0.007357106544077396,0.10078620165586472
329,fc2.weight,-0.023587914183735847,0.13646212220191956
329,fc2.bias,0.0025801709853112698,0.07891041785478592
329,fc3.weight,-0.010268422774970531,0.12772993743419647
329,fc3.bias,0.014302975498139858,0.09403175860643387
329,fc4.weight,0.015430786646902561,0.17375890910625458
329,fc4.bias,0.060748033225536346,0.026867764070630074
330,fc1.weight,-0.01786048337817192,0.20597262680530548
330,fc1.bias,-0.007509791292250156,0.10130289942026138
330,fc2.weight,-0.023710928857326508,0.13654056191444397
330,fc2.bias,0.002687514293938875,0.07925242185592651
330,fc3.weight,-0.010320836678147316,0.12788547575473785
330,fc3.bias,0.01431376300752163,0.09442372620105743
330,fc4.weight,0.015472477301955223,0.17404916882514954
330,fc4.bias,0.06165103614330292,0.02574075572192669
331,fc1.weight,-0.01788656786084175,0.2062392234802246
331,fc1.bias,-0.0074267941527068615,0.10056184232234955
331,fc2.weight,-0.02354910410940647,0.1367371827363968
331,fc2.bias,0.0030898405238986015,0.07901783287525177
331,fc3.weight,-0.01024577859789133,0.1281275898218155
331,fc3.bias,0.014329750090837479,0.09427563101053238
331,fc4.weight,0.015339053235948086,0.17463640868663788
331,fc4.bias,0.06153718754649162,0.02721898816525936
332,fc1.weight,-0.017900027334690094,0.2064884901046753
332,fc1.bias,-0.007373794913291931,0.1010139137506485
332,fc2.weight,-0.02361404336988926,0.13685469329357147
332,fc2.bias,0.003112594597041607,0.07901912927627563
332,fc3.weight,-0.010286377742886543,0.12825864553451538
332,fc3.bias,0.014387378469109535,0.09426705539226532
332,fc4.weight,0.016065318137407303,0.17489668726921082
332,fc4.bias,0.06152303144335747,0.027262141928076744
333,fc1.weight,-0.017749710008502007,0.20654232800006866
333,fc1.bias,-0.0071478052996098995,0.10169407725334167
333,fc2.weight,-0.024055883288383484,0.13693927228450775
333,fc2.bias,0.002320587169378996,0.07914995402097702
